latitude,longitude,depth,mag,magType,gap,dmin,rms,id,place,depthError,magError,magNst,year,month,time_seconds,country
14.3321,93.0763,41.49,4.9,mb,49.0,2.679,0.7,usc000lnmu,"293 km N of Bamboo Flat, India",5.6,0.074,53.53678550738226,2013.0,12.0,1387508676.0,India
33.1525,92.7511,42.16,4.4,mb,46.0,3.708,0.8,usc000lmut,"196 km NNE of Nagqu, China",4.3,0.089,36.26767198902496,2013.0,12.0,1387380614.0,China
29.6768,69.6114,38.43,4.0,mb,116.0,4.873,1.23,usc000lldw,"25 km SSE of Barkhan, Pakistan",9.0,0.259,4.985189301538469,2013.0,12.0,1387184518.0,Pakistan
29.873,69.7953,32.36,4.3,mb,145.0,4.697,0.75,usc000lncn,"26 km E of Barkhan, Pakistan",6.2,0.168,25.762397063703645,2013.0,12.0,1387176786.0,Pakistan
23.0989,94.2789,95.54,4.1,mb,92.0,2.467,0.93,usc000ln84,"61 km SSW of Mawlaik, Myanmar",9.1,0.197,5.460190882078621,2013.0,12.0,1387092939.0,Myanmar
32.8033,89.2479,10.03,4.3,mb,71.0,3.484,1.08,usc000ljuw,western Xizang,2.7,0.111,29.87445967031306,2013.0,12.0,1386908136.0,western Xizang
32.4613,69.9748,47.45,4.2,mb,96.0,2.215,0.87,usc000ljt1,"41 km SW of Gulishah Kach, Pakistan",7.3,0.167,20.857247384045763,2013.0,12.0,1386899745.0,Pakistan
29.8609,69.9141,8.83,4.0,mb,136.0,4.724,0.57,usc000lib0,"37 km E of Barkhan, Pakistan",5.9,0.156,5.979344908827386,2013.0,12.0,1386791943.0,Pakistan
29.7619,69.7293,10.0,4.5,mb,72.0,4.8,0.82,usc000li0c,"24 km SE of Barkhan, Pakistan",1.8,0.102,39.89419711484629,2013.0,12.0,1386765259.0,Pakistan
31.7493,70.0591,42.47,4.1,mb,96.0,2.911,1.2,usc000lhuh,"42 km WSW of Kulachi, Pakistan",6.6,0.185,13.553713128118432,2013.0,12.0,1386715723.0,Pakistan
9.6129,92.9987,34.98,4.9,mb,70.0,2.045,0.89,usb000ldyr,"228 km S of Port Blair, India",1.8,0.061,49.49817749495787,2013.0,12.0,1386574777.0,India
27.7317,87.6012,44.81,4.0,mb,141.0,3.667,0.94,usc000li6l,"55 km NE of Kh??db?ri??, Nepal",9.6,0.163,3.8855235934583447,2013.0,12.0,1386512383.0,Nepal
11.4417,93.7452,154.3,4.6,mb,53.0,1.004,0.72,usb000ld6f,"111 km ESE of Port Blair, India",4.9,0.095,27.44925998559546,2013.0,12.0,1386378398.0,India
32.8918,78.6622,41.12,4.3,mb,99.0,4.581,1.0,usb000lcjj,"156 km ENE of Man?li, India",8.4,0.178,28.61777098263866,2013.0,12.0,1386324541.0,India
26.5885,89.5628,13.6,4.7,mb,73.0,2.299,0.87,usb000lb7b,"12 km NNE of Al?pur Du?r, India",2.0,0.076,51.47512303301653,2013.0,12.0,1386162319.0,India
33.1156,73.7334,29.39,4.2,mb,99.0,0.66,1.07,usb000lcr3,"3 km SSW of New Mirpur, Pakistan",4.2,0.159,22.109417997953983,2013.0,12.0,1386154738.0,Pakistan
13.8291,92.9508,32.44,4.7,mb,81.0,6.269,0.85,usb000lb11,"236 km N of Bamboo Flat, India",5.0,0.082,39.713849848958375,2013.0,12.0,1386129556.0,India
23.0163,96.1736,17.03,4.1,mb,154.0,4.686,0.72,usb000lcpm,"36 km WNW of Mogok, Myanmar",6.7,0.198,7.6365629585855,2013.0,12.0,1386064978.0,Myanmar
33.2751,70.7595,40.54,4.1,mb,139.0,1.905,1.08,usb000lb4t,"16 km S of Doaba, Pakistan",6.8,0.301,15.00123451040406,2013.0,11.0,1385713594.0,Pakistan
28.8721,95.8701,35.15,5.0,mb,40.0,4.225,0.63,usb000l7uv,"103 km NNE of P?sigh?t, India",3.8,0.056,73.63190255044196,2013.0,11.0,1385690089.0,India
26.2586,96.153,89.8,4.5,mb,95.0,3.93,0.81,usb000la0x,"65 km W of Sarupathar, India",10.3,0.181,35.760105463283196,2013.0,11.0,1385573373.0,India
35.3548,77.0299,79.56,4.0,mb,183.0,3.54,1.07,usb000l5la,"52 km NNE of Thang, India",8.6,0.212,9.257508332854172,2013.0,11.0,1385275418.0,India
12.3975,95.1481,10.26,5.5,mwb,32.0,7.0,0.86,usb000l2rk,"273 km ENE of Port Blair, India",2.2,0.048,93.61636736758493,2013.0,11.0,1384942158.0,India
35.3399,77.1125,58.79,4.3,mb,86.0,3.594,0.71,usb000l033,"54 km NNE of Thang, India",7.0,0.097,30.246880147528657,2013.0,11.0,1384629739.0,India
34.5371,77.7468,30.76,4.2,mb,104.0,3.819,1.34,usb000kzjv,"43 km NNE of Leh, India",6.3,0.146,23.522597247065278,2013.0,11.0,1384554068.0,India
24.4844,94.6661,88.79,4.4,mb,35.0,2.767,1.18,usb000kwcc,"62 km E of W?ngjing, India",6.7,0.082,27.32746565855757,2013.0,11.0,1384285934.0,India
35.3447,77.1001,56.73,4.0,mb,109.0,3.587,0.78,usb000kvrg,"54 km NNE of Thang, India",7.3,0.231,9.881072895762145,2013.0,11.0,1384176092.0,India
11.0579,91.893,31.1,4.4,mb,71.0,1.024,0.53,usb000kz2g,"114 km SW of Bamboo Flat, India",4.6,0.139,16.801766094522577,2013.0,11.0,1384115404.0,India
31.726,76.1301,41.11,4.4,mb,120.0,3.082,0.97,usb000ktgz,"9 km NE of Gagret, India",6.3,0.112,34.27120197109571,2013.0,11.0,1383749594.0,India
14.1439,93.0686,35.0,4.4,mb,66.0,2.493,1.09,usb000ktdx,"273 km N of Bamboo Flat, India",2.0,0.143,19.50340993501385,2013.0,11.0,1383730485.0,India
26.3701,93.5345,46.84,4.8,mb,57.0,1.709,0.88,usb000kylc,"30 km SSW of Bok?kh?t, India",7.3,0.121,57.352008005746995,2013.0,11.0,1383711560.0,India
26.4118,93.6451,34.32,5.4,mb,25.0,1.816,0.96,usb000ktbm,"24 km SSW of Num?ligarh, India",2.4,0.045,98.59207192171431,2013.0,11.0,1383711376.0,India
14.2853,93.1914,41.67,4.8,mb,39.0,2.649,0.74,usb000ksbm,"290 km N of Bamboo Flat, India",4.8,0.063,46.68645562946557,2013.0,11.0,1383569782.0,India
10.5493,92.8679,54.51,4.8,mb,46.0,1.106,0.87,usb000kry8,"124 km S of Port Blair, India",6.0,0.065,42.981327781812524,2013.0,11.0,1383461647.0,India
29.3825,81.8689,38.58,4.0,mb,163.0,8.071,0.61,usb000kry6,"32 km WNW of Jumla, Nepal",10.2,0.183,5.272398119935303,2013.0,11.0,1383461242.0,Nepal
13.7263,96.7124,39.17,4.3,mb,88.0,4.385,1.45,usb000kyeu,"164 km WSW of Dawei, Myanmar",7.4,0.266,12.37146382261733,2013.0,11.0,1383321263.0,Myanmar
32.9869,81.342,15.4,4.1,mb,125.0,6.79,0.73,usb000kydv,"298 km N of Burang, China",4.8,0.214,15.915394124506008,2013.0,10.0,1383257917.0,China
27.2426,91.3813,38.19,4.3,mb,119.0,1.722,0.75,usc000kqwk,"14 km ESE of Mongar, Bhutan",7.0,0.096,24.22846164093852,2013.0,10.0,1383070155.0,Bhutan
23.0264,94.4265,84.87,4.6,mb,18.0,2.591,0.75,usc000kqin,"68 km S of Mawlaik, Myanmar",5.4,0.073,39.740160007609006,2013.0,10.0,1383033087.0,Myanmar
9.8456,92.7587,45.27,4.4,mb,96.0,1.798,1.36,usc000kpl5,"201 km S of Port Blair, India",7.6,0.112,15.367577103771566,2013.0,10.0,1382949640.0,India
8.5861,93.4763,36.19,4.5,mb,98.0,3.134,1.15,usc000kpkb,"Nicobar Islands, India region",6.8,0.121,21.33430485233987,2013.0,10.0,1382945686.0,India region
25.2388,95.5348,44.81,4.0,mb,166.0,3.343,0.75,usb000ky9i,"114 km ESE of Phek, India",16.3,0.299,2.017875542695492,2013.0,10.0,1382922489.0,India
14.3674,93.0966,10.0,4.2,mb,56.0,2.717,1.06,usb000kxat,"297 km N of Bamboo Flat, India",1.9,0.176,6.775962540392811,2013.0,10.0,1382785582.0,India
33.1049,75.9359,41.6,4.5,mb,101.0,2.297,0.68,usc000knei,"24 km NE of Bhadarw?h, India",6.9,0.084,42.289142907132714,2013.0,10.0,1382745903.0,India
14.3021,92.9677,30.17,4.2,mb,112.0,2.639,0.96,usb000kx8x,"289 km N of Bamboo Flat, India",5.9,0.216,6.155741356848978,2013.0,10.0,1382645671.0,India
14.2917,93.0654,23.0,5.4,mwb,19.0,2.638,0.91,usc000kmdj,"289 km N of Bamboo Flat, India",1.7,0.042,88.0538494010325,2013.0,10.0,1382637456.0,India
35.3041,77.1447,51.38,4.2,mb,95.0,3.601,1.2,usc000km5a,"52 km NE of Thang, India",4.7,0.186,23.61187823874883,2013.0,10.0,1382605960.0,India
23.0293,94.4506,96.78,4.4,mb,154.0,2.613,0.38,usb000kx68,"68 km S of Mawlaik, Myanmar",10.4,0.24,25.797936267261036,2013.0,10.0,1382386294.0,Myanmar
35.3406,77.0837,48.7,5.4,mwb,20.0,3.573,1.13,usb000khr2,"52 km NNE of Thang, India",4.6,0.065,105.42090940452039,2013.0,10.0,1382322433.0,India
35.2895,76.9996,35.0,4.5,mb,109.0,3.488,1.11,usb000khr1,"44 km NNE of Thang, India",2.0,0.109,44.47019348595603,2013.0,10.0,1382322371.0,India
14.0582,93.0065,31.88,4.2,mb,77.0,2.401,1.15,usc000kpbk,"262 km N of Bamboo Flat, India",5.5,0.199,5.892531953540185,2013.0,10.0,1381969994.0,India
31.9488,95.3883,15.16,4.1,mb,113.0,4.294,0.94,usc000kpa8,"192 km WNW of Qamdo, China",5.9,0.184,15.629963006034643,2013.0,10.0,1381883177.0,China
10.6106,91.4722,10.0,4.6,mb,124.0,1.623,0.92,usb000kiwf,"181 km SW of Bamboo Flat, India",1.9,0.158,30.5825375406003,2013.0,10.0,1381797663.0,India
10.7355,91.7454,10.03,4.1,mb,211.0,1.34,0.55,usb000kiuq,"150 km SW of Port Blair, India",3.2,0.261,-3.338270839398376,2013.0,10.0,1381643579.0,India
23.1303,95.9927,9.6,4.4,mb,95.0,4.153,0.49,usb000ka7a,"58 km WNW of Mogok, Myanmar",4.5,0.18,28.36136181480157,2013.0,10.0,1381427693.0,Myanmar
10.2984,92.2811,9.84,4.3,mb,88.0,1.423,0.88,usb000k9ep,"159 km SSW of Port Blair, India",2.8,0.134,9.91837692660323,2013.0,10.0,1381318559.0,India
9.7794,93.8132,35.0,4.6,mb,71.0,8.112,0.99,usb000kdg7,"239 km SSE of Port Blair, India",1.9,0.105,29.256820257415654,2013.0,10.0,1381224671.0,India
33.9286,89.7445,39.54,4.3,mb,84.0,4.374,0.78,usb000k8e2,western Xizang,10.0,0.148,30.088308628168363,2013.0,10.0,1381207049.0,western Xizang
26.2602,92.9225,7.87,4.2,mb,64.0,1.183,1.04,usb000kdfs,"29 km NNE of Hoj?i, India",4.7,0.175,17.447919323974418,2013.0,10.0,1381179238.0,India
12.9734,92.981,35.19,4.5,mb,93.0,1.33,1.14,usb000k7lw,"143 km NNE of Bamboo Flat, India",3.0,0.118,25.25764808269895,2013.0,10.0,1381042751.0,India
27.2898,88.4022,9.87,5.2,mb,37.0,3.395,0.61,usb000k57j,"11 km WNW of Singtam, India",2.4,0.044,86.19567268725956,2013.0,10.0,1380780759.0,India
24.8368,94.7407,91.29,4.2,mb,108.0,2.712,0.63,usb000k1re,"72 km ENE of Yairipok, India",6.6,0.105,13.959081718260848,2013.0,9.0,1380397832.0,India
30.2993,70.3753,22.68,4.2,mb,299.0,4.148,1.36,usb000k05u,"37 km NW of Dera Ghazi Khan, Pakistan",13.8,0.371,19.627432188083333,2013.0,9.0,1380187264.0,Pakistan
23.8621,93.2795,55.92,4.6,mb,162.0,6.127,0.58,usb000k60p,"39 km ESE of Darlawn, India",7.7,0.146,41.23277749806016,2013.0,9.0,1380173405.0,India
31.4853,86.5844,12.62,4.2,mb,82.0,4.3,1.41,usb000k0t2,"272 km NNE of Saga, China",4.3,0.175,21.696793075576466,2013.0,9.0,1379810564.0,China
22.9341,95.9607,4.0,5.7,mww,30.0,3.995,0.44,usb000jwly,"48 km NE of Shwebo, Myanmar",1.8,0.12250909090909091,116.85316497672113,2013.0,9.0,1379679886.0,Myanmar
22.8604,95.8765,10.0,4.9,mb,55.0,3.888,0.46,usb000jwlv,"37 km NNE of Shwebo, Myanmar",1.9,0.071,62.14791828995067,2013.0,9.0,1379678006.0,Myanmar
13.0868,93.2103,53.16,4.4,mb,77.0,1.493,0.32,usb000jyfq,"162 km NNE of Bamboo Flat, India",10.1,0.17,18.06509047381809,2013.0,9.0,1379518985.0,India
7.7679,93.8665,59.15,4.6,mb,57.0,3.966,0.91,usc000jwm9,"262 km NW of Sabang, Indonesia",5.0,0.099,26.797016892548072,2013.0,9.0,1379459493.0,Indonesia
16.6433,94.6248,16.37,4.3,mb,74.0,4.141,1.01,usb000jye2,"18 km SW of Pathein, Myanmar",2.5,0.168,15.510750572524103,2013.0,9.0,1379285247.0,Myanmar
30.9206,83.2204,32.81,4.4,mb,111.0,6.942,1.16,usc000jv2z,"208 km ENE of Burang, China",3.4,0.086,34.10130986502975,2013.0,9.0,1379284079.0,China
34.9486,80.9925,30.03,4.7,mb,113.0,6.522,0.92,usc000jrip,"257 km SSE of Hotan, China",5.1,0.087,58.100840358690846,2013.0,9.0,1378906066.0,China
10.4984,92.3039,27.68,4.5,mb,94.0,1.228,0.95,usc000jrh5,"137 km SSW of Port Blair, India",5.3,0.097,23.223733594961857,2013.0,9.0,1378894180.0,India
27.1438,92.3593,10.0,4.5,mb,53.0,1.634,0.9,usb000jm0y,"14 km SSW of Bomdila, India",1.8,0.088,38.5791767683757,2013.0,9.0,1378727896.0,India
22.9608,95.9365,10.0,5.0,mb,60.0,4.538,1.03,usb000jlv7,"49 km NNE of Shwebo, Myanmar",1.8,0.073,69.04907068688175,2013.0,9.0,1378697311.0,Myanmar
25.3564,95.0718,81.93,4.5,mb,73.0,2.914,0.74,usb000jkq0,"66 km ESE of Phek, India",6.5,0.099,35.12246696950132,2013.0,9.0,1378524296.0,India
33.2221,75.404,10.24,4.5,mb,116.0,1.836,0.8,usb000jirl,"14 km NE of Batoti, India",2.8,0.156,43.23434120138518,2013.0,9.0,1378404688.0,India
9.3496,93.852,46.16,4.2,mb,144.0,2.537,0.51,usb000ji46,"283 km SSE of Port Blair, India",13.1,0.147,1.331955774204289,2013.0,9.0,1378343614.0,India
8.5865,93.7843,66.29,4.3,mb,127.0,3.217,0.97,usc000jqxv,"Nicobar Islands, India region",9.3,0.153,6.901195398392645,2013.0,9.0,1378308905.0,India region
33.2574,75.8656,10.0,4.2,mb,152.0,2.206,0.6,usb000jfkv,"11 km SE of Kishtw?r, India",1.9,0.175,22.867026225564587,2013.0,9.0,1378195579.0,India
28.7788,94.4454,29.91,4.5,mb,72.0,3.042,0.73,usb000jehx,"28 km NNE of Shi Yomi, India",5.3,0.061,39.584753416534795,2013.0,8.0,1377983194.0,India
28.0742,85.7479,45.78,4.1,mb,169.0,4.987,0.8,usc000jqrn,"24 km WNW of Kod?ri??, Nepal",7.6,0.107,10.889643550349604,2013.0,8.0,1377885748.0,Nepal
28.1613,85.8966,54.65,4.9,mb,37.0,0.681,1.09,usb000jdvj,"23 km NNW of Kod?ri??, Nepal",5.0,0.049,65.19981563348591,2013.0,8.0,1377884922.0,Nepal
31.4785,76.2727,38.33,4.4,mb,146.0,3.335,0.84,usb000jd2p,"1 km NNE of Una, India",6.6,0.139,34.13325729696629,2013.0,8.0,1377771204.0,India
33.9842,87.9063,15.65,4.0,mb,121.0,5.071,1.16,usb000jc27,western Xizang,3.4,0.157,10.287164249808995,2013.0,8.0,1377554521.0,western Xizang
33.1688,94.0462,11.54,4.6,mb,33.0,4.261,0.86,usb000jbw9,"265 km NE of Nagqu, China",4.3,0.081,50.802509713485335,2013.0,8.0,1377527755.0,China
24.5651,94.7308,95.01,4.2,mb,117.0,2.791,1.44,usb000jc6e,"67 km E of W?ngjing, India",6.8,0.215,13.613428571284373,2013.0,8.0,1377089790.0,India
26.6379,92.5235,53.17,4.2,mb,98.0,1.223,0.93,usb000j81c,"8 km SSE of Dhekiajuli, India",8.4,0.159,16.518296209403843,2013.0,8.0,1377074511.0,India
26.6306,92.5269,54.4,4.2,mb,87.0,1.219,1.13,usb000j80x,"9 km SSE of Dhekiajuli, India",8.0,0.152,16.4780200798823,2013.0,8.0,1377068241.0,India
33.2183,75.8728,44.81,4.8,mb,45.0,5.831,0.58,usb000j66f,"14 km SE of Kishtw?r, India",6.4,0.055,62.72539274012746,2013.0,8.0,1376870011.0,India
11.1044,95.1931,10.2,4.2,mb,177.0,7.906,0.47,usb000jabt,"274 km ESE of Port Blair, India",1.9,0.373,3.951145663869397,2013.0,8.0,1376784878.0,India
11.183,93.3084,62.42,4.6,mb,105.0,6.925,0.83,usb000j5jv,"81 km SE of Port Blair, India",5.6,0.105,29.731556443429213,2013.0,8.0,1376750478.0,India
29.0997,69.4081,10.13,4.6,mb,109.0,5.61,0.8,usb000j4i5,"25 km ENE of Dera Bugti, Pakistan",1.9,0.112,46.09347569671354,2013.0,8.0,1376613020.0,Pakistan
29.0453,69.3376,10.0,4.3,mb,106.0,5.484,0.51,usb000ja9j,"17 km E of Dera Bugti, Pakistan",1.8,0.13,25.6189628701037,2013.0,8.0,1376612224.0,Pakistan
11.0299,95.039,22.65,4.6,mb,56.0,2.335,0.8,usb000j3xu,"259 km ESE of Port Blair, India",4.4,0.071,30.76950708370157,2013.0,8.0,1376585495.0,India
25.5549,96.2594,57.67,4.3,mb,111.0,3.977,0.69,usb000j2ka,"90 km SW of Sarupathar, India",8.7,0.177,22.404718186867683,2013.0,8.0,1376429127.0,India
33.2348,68.1353,15.91,4.5,mb,93.0,1.505,0.91,usb000j1vk,"44 km SW of Ghazni, Afghanistan",4.0,0.074,42.760738593987526,2013.0,8.0,1376358188.0,Afghanistan
20.5931,93.9641,61.46,4.8,mb,82.0,1.11,0.98,usb000iy9d,"95 km WSW of Chauk, Myanmar",4.9,0.069,51.80909873822833,2013.0,8.0,1375919963.0,Myanmar
23.3104,88.4902,35.88,4.5,mb,112.0,3.802,0.76,usb000j2w5,"9 km NE of Sh?ntipur, India",8.6,0.383,34.26725773726099,2013.0,8.0,1375814190.0,India
31.4676,86.4892,10.0,4.8,mb,54.0,4.368,1.07,usb000iwhg,"266 km NNE of Saga, China",1.8,0.076,62.60156653638677,2013.0,8.0,1375805633.0,China
31.4444,86.4483,8.91,5.2,mb,39.0,4.392,0.65,usb000iwfd,"262 km NNE of Saga, China",3.6,0.052,89.84415082860676,2013.0,8.0,1375803082.0,China
33.3339,75.9342,50.45,4.1,mb,148.0,2.249,0.89,usb000j2v5,"15 km E of Kishtw?r, India",7.7,0.37,15.014487463268892,2013.0,8.0,1375713960.0,India
29.8776,70.2614,14.82,4.2,mb,148.0,4.55,0.85,usb000ivhx,"37 km NNW of Dajal, Pakistan",5.5,0.158,19.462370899169684,2013.0,8.0,1375713455.0,Pakistan
33.4569,76.0182,46.77,4.3,mb,145.0,2.304,0.89,usb000ivha,"28 km NE of Kishtw?r, India",7.7,0.143,28.847139407939096,2013.0,8.0,1375711068.0,India
28.2703,87.1352,35.51,4.3,mb,138.0,3.777,1.05,usb000j2ul,"47 km NE of Lobujya, Nepal",3.0,0.118,25.028185260117425,2013.0,8.0,1375658050.0,Nepal
33.2967,75.9504,42.43,5.2,mb,44.0,2.269,0.93,usb000iug2,"17 km E of Kishtw?r, India",4.8,0.048,90.09963507821925,2013.0,8.0,1375479466.0,India
29.9248,87.8236,29.42,4.2,mb,126.0,2.879,0.97,usb000iucq,"127 km NW of Rikaze, China",5.4,0.115,19.896015706752507,2013.0,8.0,1375476156.0,China
23.9377,94.7314,100.98,5.0,mb,25.0,3.076,1.01,usb000itzy,"46 km NE of Mawlaik, Myanmar",5.2,0.051,67.3587576790083,2013.0,8.0,1375445070.0,Myanmar
33.2663,75.9377,14.12,5.0,mwb,43.0,2.264,0.68,usb000itvz,"16 km ESE of Kishtw?r, India",3.3,0.073,77.23485198302473,2013.0,8.0,1375410767.0,India
32.3098,70.728,42.79,4.3,mb,112.0,2.633,0.74,usb000it3z,"32 km NW of Paharpur, Pakistan",7.1,0.116,27.69324940109709,2013.0,8.0,1375333867.0,Pakistan
23.2863,70.4026,20.0,4.0,mb,126.0,10.628,0.95,usb000iztl,"6 km ESE of Bhach?u, India",6.2,0.157,-0.17809957060944726,2013.0,7.0,1375103223.0,India
14.038,92.892,29.1,4.5,mb,68.0,2.8997640509013785,1.02,usc000ircx,"259 km N of Bamboo Flat, India",5.2,0.12259560792715588,23.0,2013.0,7.0,1375064789.0,India
12.978,93.235,34.5,4.7,mb,148.0,2.8997640509013785,0.57,usb000ilwn,"152 km NNE of Bamboo Flat, India",6.1,0.12259560792715588,33.0,2013.0,7.0,1374695514.0,India
22.044,94.427,99.5,4.4,mb,58.0,2.8997640509013785,0.85,usb000iifh,"73 km W of Monywa, Myanmar",4.0,0.12259560792715588,48.0,2013.0,7.0,1374311655.0,Myanmar
19.455,94.735,35.4,4.6,mb,155.0,2.8997640509013785,0.46,usp000k252,"49 km WNW of Thayetmyo, Myanmar",4.7,0.12259560792715588,22.0,2013.0,7.0,1374198832.0,Myanmar
34.579,86.002,10.4,4.1,mb,132.0,2.8997640509013785,0.89,usp000k22z,western Xizang,2.8,0.12259560792715588,6.0,2013.0,7.0,1374022253.0,western Xizang
30.062,92.018,10.0,4.2,mb,89.0,2.8997640509013785,1.25,usp000k22h,"99 km ENE of Lhasa, China",1.9,0.12259560792715588,24.0,2013.0,7.0,1373976400.0,China
28.383,87.599,52.5,4.7,mb,75.0,2.8997640509013785,1.01,usp000k21s,"90 km ENE of Lobujya, Nepal",5.4,0.12259560792715588,56.0,2013.0,7.0,1373917184.0,Nepal
34.643,91.076,23.5,4.0,mb,101.0,2.8997640509013785,0.67,usp000k1zs,"Southern Qinghai, China",6.3,0.12259560792715588,3.0,2013.0,7.0,1373805898.0,China
32.383,76.535,25.5,4.4,mb,93.0,2.8997640509013785,1.23,usb000idsv,"27 km NE of Dharamsala, India",5.8,0.12259560792715588,43.0,2013.0,7.0,1373737776.0,India
26.267,90.7,48.2,4.1,mb,166.0,2.8997640509013785,0.63,usp000k1xk,"6 km SSE of Abhay?puri, India",13.3,0.12259560792715588,8.0,2013.0,7.0,1373612492.0,India
10.913,91.681,30.7,4.2,mb,104.0,2.8997640509013785,0.52,usp000k1x3,"142 km SW of Bamboo Flat, India",5.9,0.12259560792715588,25.0,2013.0,7.0,1373585159.0,India
29.094,95.935,26.4,4.2,mb,138.0,2.8997640509013785,0.5,usp000k1wu,"127 km NNW of Hayuliang, India",7.8,0.12259560792715588,1.0,2013.0,7.0,1373568492.0,India
32.85,78.327,36.9,4.0,mb,134.5,2.8997640509013785,1.06,usp000k1v5,"125 km ENE of Kyelang, India",24.0,0.12259560792715588,2.0,2013.0,7.0,1373385154.0,India
32.765,78.197,49.9,5.0,mb,41.0,2.8997640509013785,0.99,usb000i9y4,"111 km ENE of Man?li, India",2.9,0.12259560792715588,110.0,2013.0,7.0,1373377758.0,India
24.138,95.795,58.4,4.3,mb,158.3,2.8997640509013785,0.52,usp000k1u0,"146 km W of Bhamo, Myanmar",12.9,0.12259560792715588,1.0,2013.0,7.0,1373290066.0,Myanmar
23.84,91.359,10.1,4.1,mb,100.0,2.8997640509013785,1.15,usp000k1tj,"0 km NW of R?n?r B?z?r, India",5.4,0.12259560792715588,12.0,2013.0,7.0,1373255060.0,India
25.937,93.412,48.9,4.1,mb,113.0,2.8997640509013785,0.55,usp000k1s8,"10 km N of Diphu, India",5.7,0.12259560792715588,4.0,2013.0,7.0,1373146913.0,India
33.084,92.729,42.3,4.6,mb,34.0,2.8997640509013785,0.93,usb000i4pu,"189 km NNE of Nagqu, China",5.7,0.12259560792715588,67.0,2013.0,7.0,1372724921.0,China
35.168,72.198,50.6,4.6,mb,79.0,2.8997640509013785,0.89,usb000i37s,"22 km NNE of Kakad Wari Dir Upper, Pakistan",4.5,0.12259560792715588,52.0,2013.0,6.0,1372475816.0,Pakistan
33.267,92.907,35.0,4.5,mb,91.0,2.8997640509013785,0.93,usp000k1jg,"214 km NNE of Nagqu, China",3.2,0.12259560792715588,2.0,2013.0,6.0,1372464037.0,China
10.623,93.507,109.7,4.8,mb,27.0,2.8997640509013785,1.01,usb000i2kc,"142 km SE of Port Blair, India",3.7,0.12259560792715588,89.0,2013.0,6.0,1372433755.0,India
28.655,82.279,24.8,5.0,mb,35.0,2.8997640509013785,0.54,usb000i2gf,"48 km NNW of Besisahar, Nepal",4.4,0.12259560792715588,115.0,2013.0,6.0,1372419649.0,Nepal
9.379,91.246,30.5,5.3,mb,46.0,2.8997640509013785,0.88,usc000i0ki,"Nicobar Islands, India region",3.2,0.12259560792715588,109.0,2013.0,6.0,1372225727.0,India region
34.256,88.221,10.0,4.1,mb,112.0,2.8997640509013785,1.24,usp000k1ff,western Xizang,1.9,0.12259560792715588,23.0,2013.0,6.0,1372160501.0,western Xizang
7.88,94.432,31.8,4.2,mb,179.0,2.8997640509013785,0.29,usp000k15n,"240 km NNW of Sabang, Indonesia",8.3,0.12259560792715588,5.0,2013.0,6.0,1370654526.0,Indonesia
27.724,89.276,10.0,3.9,mb,181.0,2.8997640509013785,1.27,usc000hhzu,"35 km NNW of Paro, Bhutan",6.1,0.12259560792715588,3.0,2013.0,6.0,1370545253.0,Bhutan
10.549,91.699,24.2,4.6,mb,57.0,2.8997640509013785,0.89,usc000hh4l,"168 km SW of Port Blair, India",4.3,0.12259560792715588,40.0,2013.0,6.0,1370523806.0,India
32.907,76.286,43.3,4.0,mb,107.0,2.8997640509013785,1.4,usc000hgjk,"41 km NNE of Chamba, India",7.5,0.12259560792715588,21.0,2013.0,6.0,1370469843.0,India
32.672,76.601,41.1,4.9,mb,45.0,2.8997640509013785,0.99,usb000hd78,"41 km WNW of Kyelang, India",5.7,0.12259560792715588,149.0,2013.0,6.0,1370367290.0,India
19.884,68.094,15.2,4.1,mb,154.0,2.8997640509013785,0.57,us2013rade,"250 km SW of Porbandar, India",5.5,0.12259560792715588,18.0,2013.0,6.0,1370366660.0,India
22.02,88.572,10.0,4.1,mb,102.0,2.8997640509013785,1.0,usb000hbd2,"22 km NE of Kultali, India",0.0,0.12259560792715588,16.0,2013.0,6.0,1370093333.0,India
33.897,85.039,14.6,4.3,mb,145.0,2.8997640509013785,1.47,usb000ha9c,western Xizang,6.0,0.12259560792715588,15.0,2013.0,5.0,1369991762.0,western Xizang
18.84,95.638,66.9,4.3,mb,167.0,2.8997640509013785,0.54,usp000k115,"40 km NNE of Paungde, Myanmar",8.6,0.12259560792715588,9.0,2013.0,5.0,1369909880.0,Myanmar
31.357,86.321,27.0,4.1,mb,147.0,2.8997640509013785,0.98,us2013qhcv,"248 km NNE of Saga, China",5.8,0.12259560792715588,3.0,2013.0,5.0,1368772526.0,China
31.477,86.513,27.6,4.4,mb,110.0,2.8997640509013785,0.92,usb000gxhx,"268 km NNE of Saga, China",4.9,0.12259560792715588,27.0,2013.0,5.0,1368770517.0,China
29.873,68.293,20.2,4.0,mb,112.3,2.8997640509013785,0.79,usp000k0rd,"41 km SW of Duki, Pakistan",14.2,0.12259560792715588,1.0,2013.0,5.0,1368752902.0,Pakistan
31.47,86.687,26.3,4.0,mb,138.0,2.8997640509013785,1.35,usp000k0qm,"276 km NNE of Saga, China",5.4,0.12259560792715588,15.0,2013.0,5.0,1368678876.0,China
31.377,86.512,24.3,4.7,mb,41.0,2.8997640509013785,0.83,usp000k0qj,"259 km NNE of Saga, China",4.4,0.12259560792715588,59.0,2013.0,5.0,1368675589.0,China
